Occupation_Accountant,Occupation_Architect,Occupation_Developer,Occupation_Doctor,Occupation_Engineer,Occupation_Entrepreneur,Occupation_Journalist,Occupation_Lawyer,Occupation_Manager,Occupation_Mechanic,Occupation_Media_Manager,Occupation_Musician,Occupation_Scientist,Occupation_Teacher,Occupation_Writer,Payment_of_Min_Amount_No,Payment_of_Min_Amount_Yes,Payment_Behaviour_High_spent_Large_value_payments,Payment_Behaviour_High_spent_Medium_value_payments,Payment_Behaviour_High_spent_Small_value_payments,Payment_Behaviour_Low_spent_Large_value_payments,Payment_Behaviour_Low_spent_Medium_value_payments,Payment_Behaviour_Low_spent_Small_value_payments,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age_in_months,Total_EMI_per_month,Amount_invested_monthly,Monthly_Balance
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,16408.77,1644.3975,4,6,23.0,3,22,12,14.11,9.0,1756.68,29.61835779481468,208,37.97203587135861,39.80834017503418,356.6593739536072
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,14830.48,1414.8733333333332,7,9,20.0,2,15,21,7.05,13.0,2398.69,33.88215746339284,208,19.62810138696659,76.65983197274267,315.19939997362405
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,14830.48,1414.8733333333332,7,9,20.0,2,15,19,7.05,13.0,2398.69,33.58003681131577,209,19.62810138696659,90.32814689341402,291.5310850529528
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,15155.01,1465.1631344336106,8,9,21.0,7,18,25,7.7,11.0,2525.42,31.9535954313395,199,71.64548508427461,40.235466809715845,304.2651636723989
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15155.01,1465.1631344336106,8,9,21.0,7,19,21,2.7,11.0,2525.42,32.13667457888048,202,71.64548508427461,103.80588750915712,260.6947429729576
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,16533.7,1095.8083333333334,7,6,33.0,7,33,19,28.15,11.0,3707.41,33.61353315900145,96,78.55521572824148,58.118431562245156,252.90718604284672
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,16533.7,1095.8083333333334,7,6,33.0,7,33,19,28.15,11.0,3707.41,33.4939883707545,97,78.55521572824148,71.59703466618619,249.4285829389057
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,132427.86000000002,10877.655,1,5,5.0,2,6,3,2.85,2.0,1331.57,36.05212165541909,378,164.610509880338,164.82408822427652,1008.3309018953858
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,35491.29,2883.6075,3,3,12.0,3,18,11,1.51,3.0,359.63,34.29831856092974,345,63.7266445795124,134.82960559010414,379.80449983038346
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,12249.125,870.7604166666665,3,5,12.0,4,16,17,9.4,4.0,1367.83,31.45357591722543,233,23.0626379806678,23.60632761493719,320.4070760710617
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,12249.125,870.7604166666665,3,5,12.0,4,16,17,9.4,4.0,1367.83,22.51365891838101,234,23.0626379806678,12.920773440311,301.0926302456879
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59649.39,4982.7825,10,7,28.0,6,34,22,21.83,10.0,4291.3,36.72201806080577,122,164.66367742138584,456.3382617595104,147.27631081910388
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,59649.39,4982.7825,10,7,28.0,6,34,23,21.83,10.0,4291.3,29.556350105933205,123,164.66367742138584,149.11313914434615,454.50143343426805
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,13990.925,1309.9104166666666,8,6,18.0,6,5,6,16.31,9.0,1313.3,38.41696368208093,243,50.09175625321136,82.25377134956999,278.6455140638853
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,55336.94,4453.411666666667,5,5,18.0,1,26,14,11.63,3.0,1170.84,26.503166041783143,323,34.46198562239849,401.0973553665535,299.7818256777146
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,32340.83,2556.0691666666667,4,5,9.0,3,14,12,0.9500000000000002,4.0,1455.41,30.50880046594465,360,79.44209355215166,203.63037552584493,262.5344475886701
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,112743.08,9463.256666666666,3,6,2.0,3,5,0,4.37,4.0,782.51,32.16941457822661,200,235.7798989501266,359.1825567550584,641.3632109614816
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,112743.08,9463.256666666666,3,6,2.0,3,7,3,1.37,4.0,782.51,31.313198316438022,202,235.7798989501266,240.71022674948856,709.8355409670514
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,64536.99000000001,5639.0825,6,5,15.0,4,18,17,4.72,6.0,1441.12,24.83944925080672,316,210.01601580776463,172.48713613523984,431.4050980569956
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20048.23,1637.6858333333332,2,6,9.0,4,12,7,11.01,4.0,224.98,29.707250623043148,235,41.94727190884624,87.43520633855651,294.38610508593064
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,20048.23,1637.6858333333332,2,6,9.0,4,15,7,5.01,4.0,224.98,35.35123169354298,236,41.94727190884624,131.69631657050465,280.12499485398246
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,30637.13,2427.0941666666668,5,7,10.0,3,20,15,7.18,4.0,414.36,30.948971394748817,278,48.99794222337656,193.10719767300327,280.6042767702869
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,122835.52,9974.293333333331,6,4,17.0,3,29,15,14.73,5.0,493.99,42.757114899039095,167,193.6489266849396,245.05777534847653,798.7226312999173
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,122835.52,9974.293333333331,6,4,17.0,3,29,15,14.73,5.0,493.99,43.45027747793896,168,193.6489266849396,174.40521444112915,869.3751922072647
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,88574.43000000002,7417.2025,4,5,2.0,1,4,9,9.65,8.0,1451.63,31.58865214539577,202,40.5330926160328,616.9336932670786,364.25346411688867
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,88574.43000000002,7417.2025,4,5,2.0,1,5,12,17.65,8.0,1451.63,31.76157063029432,203,40.5330926160328,965.2813202228668,25.90583716110041
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,71875.28,5758.606666666668,4,5,30.0,2,15,14,17.27,8.0,2140.35,23.612130565285053,194,106.06321590465096,597.4754762990539,162.3219744629619
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,54904.1,4839.341666666666,7,7,7.0,2,8,18,3.81,2.0,737.62,32.936237110028074,289,62.195306791023576,534.6317927892402,177.1070670864029
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,14956.12,1235.3433333333337,2,6,1.0,-100,30,3,9.17,2.0,851.44,24.55631236315887,226,17.739127202249307,33.35057546741559,332.44463066366853
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,14956.12,1235.3433333333337,2,6,1.0,2,30,3,9.17,5.0,851.44,33.80067413733541,227,17.739127202249307,154.91210034521254,240.88310578587155
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,19344.27,1541.0225,5,3,8.0,1,14,13,3.28,2.0,861.19,27.47262761053637,335,12.23465090770387,129.6835218035601,292.1840772887361
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,19344.27,1541.0225,5,413,8.0,1,14,11,3.28,4.0,861.19,32.14537912054105,338,12.23465090770387,189.38040063783905,242.48719845445717
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,15383.17,1196.930833333333,8,8,28.0,8,45,21,33.3,16.0,4609.09,33.99515019589679,95,97.58330639993844,72.8030694132501,229.3067075201448
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,37972.16,2986.346666666667,9,10,21.0,7,51,15,17.14,11.0,4708.63,38.153738278040095,150,217.65336778433905,96.80186644495457,264.17943243737307
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,20770.6,1784.8833333333332,7,4,17.0,3,13,12,2.82,5.0,167.61,27.128102909703184,308,35.370815416199875,58.75942342593208,344.3580944912014
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,107242.64,8979.886666666667,4,2,6.0,1,12,12,11.66,7.0,258.85,38.3831319316507,394,73.53336066176095,207.43076291456555,867.0245430903402
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,10445.48,656.4566666666666,8,10,32.0,7,28,22,8.2,13.0,1744.07,36.49660993019484,179,56.97684867406701,38.50230480155484,250.1665131910448
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,10445.48,656.4566666666666,8,10,32.0,7,28,22,8.2,13.0,1744.07,28.761925405092462,181,56.97684867406701,14.694931877791335,233.97388611480832
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141873.52,11869.793333333331,3,7,11.0,4,26,9,11.64,4.0,803.61,33.325787634847806,326,465.7692341410437,138.72467326810232,822.4854259241873
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,141873.52,11869.793333333331,3,7,11.0,4,26,9,11.64,4.0,803.61,28.24002129747415,327,465.7692341410437,246.24025256059304,714.9698466316968
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,10034.725,939.2270833333332,9,5,20.0,5,24,22,5.61,13.0,3498.63,38.98706230000581,121,22.96083535580697,120.3242838510886,240.63758912643772
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,10034.725,939.2270833333332,9,5,20.0,5,24,23,5.61,13.0,3498.63,33.85622196018043,123,22.96083535580697,34.92173217694134,286.040140800585
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,29269.81,2141.1508333333336,5,7,10.0,2,22,14,9.67,6.0,504.78,26.57017826651111,374,39.1765638815655,34.28051722805435,380.6580022237136
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,29269.81,2141.1508333333336,5,7,10.0,2,25,14,13.67,6.0,504.78,36.7584986583374,376,39.1765638815655,43.06841547581203,391.87010397595583
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,40671.27,3476.2725,2,5,9.0,3,6,3,0.21,5.0,467.7,33.71763413869855,330,17407.0,187.65942313936284,337.2546584866898
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40671.27,3476.2725,2,5,9.0,3,6,3,-0.79,5.0,467.7,27.613410172172816,331,92.71316837394748,109.09286785857182,395.8212137674807
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,40671.27,3476.2725,2,5,9.0,3,6,5,5.21,5.0,467.7,21.97226497836684,332,92.71316837394748,446.7027313713971,98.2113502546554
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,32144.54,2950.711666666666,9,7,32.0,8,28,21,27.29,6.0,3360.92,36.18619094236188,87,166.09065286955968,91.01934756847878,287.9611662286282
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,32144.54,2950.711666666666,9,7,32.0,8,28,21,27.29,10.0,3360.92,33.672337177258115,89,166.09065286955968,254.4705115295007,144.51000226760627
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,32144.54,2950.711666666666,9,7,32.0,8,28,21,27.29,10.0,3360.92,36.185988942705,90,166.09065286955968,395.4920649319709,23.48844886513598
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,35572.08,2683.34,2,6,7.0,4,10,12,10.97,3.0,1078.33,25.808664375407623,201,118.13989562443228,98.6030983045295,301.59100607103824
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,59227.68,4790.64,10,5,26.0,2,45,18,13.7,14.0,1277.25,29.49901680727844,137,91.59134100733174,137.38774142851844,500.08491756414986
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,23414.76,1961.23,3,7,7.0,2,8,17,2.52,1.0,370.32,28.518019794781075,239,28.83160966868802,36.061717943421954,371.22967238789
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,23414.76,1961.23,3,7,7.0,2,8,17,2.52,1.0,370.32,38.25288290341358,240,28.83160966868802,58.56562871334181,368.72576161797
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,23414.76,1961.23,3,986,7.0,2,8,17,2.52,1.0,370.32,29.431044840011506,242,28.83160966868802,21.94047787806716,395.3509124532448
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16367.605,1221.9670833333332,5,7,9.0,4,-3,3,10.06,1.0,996.4,36.26755431210773,399,50.1927524079225,89.75975571480276,262.2442002106081
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,16367.605,1221.9670833333332,5,7,9.0,4,2,3,8.06,1.0,996.4,28.24158971804039,400,50.1927524079225,95.76945894049288,256.234496984918
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,46449.98,4081.831666666667,3,5,18.0,3,27,17,3.5,7.0,1164.35,40.90782776226785,400,95.96768768235808,160.76228895039702,411.4531900339116
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,46449.98,4081.831666666667,3,5,18.0,-100,25,16,3.5,7.0,1164.35,31.24852808197765,402,95.96768768235808,207.06794457839842,385.14753440591016
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,140947.8,11496.65,5,7,5.0,2,9,20,11.08,9.0,1348.57,38.685440697576105,237,224.2138181230981,859.2055841815752,346.24559769532675
0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40113.08,3086.7566666666667,3,7,1.0,4,0,0,11.88,5.0,25.78,35.423852163253656,250,76.33532872346487,109.44297406422164,372.8973638789802
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,69984.72,5570.06,6,5,12.0,3,26,8,12.01,6.0,906.31,26.686811046282283,226,155.07761412526034,140.4013455443414,531.5270403303983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,85742.81999999999,6400.101772629953,2,2,1.0,2,0,5,4.74,513.0,1253.52,26.513851377518645,214,820.4957046323786,293.84186865851325,557.9191540791539
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34271.96,3058.9966666666664,3,7,19.0,3,11,17,1.87,5.0,839.04,30.020858751672773,334,81.97543878995677,171.59582188232486,312.328405994385
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,34271.96,3058.9966666666664,3,7,19.0,3,7,20,1.87,5.0,839.04,25.411392380958468,336,81.97543878995677,116.74338648848291,367.18084138822695
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,34271.96,3058.9966666666664,3,7,19.0,3,10,19,1.87,5.0,839.04,40.089703464696704,337,81.97543878995677,280.5634723607901,233.3607555159198
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,58089.39,4845.000733864228,8,6,25.0,7,24,26,17.55,12.0,2504.72,34.06141344411227,24,302.76658791068706,260.81624173928554,170.77718648579926
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,28675.48,2154.623333333333,7,9,32.0,6,49,23,2.64,13.0,2360.5,28.405843787135822,193,81.71074600292461,146.4199717157284,257.33161561468035
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,31563.9,2808.3250000000007,10,10,19.0,5,24,22,8.44,11.0,2241.78,39.06652984795747,169,99.5232497682634,223.8245194838301,247.4847307479065
0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,31563.9,2808.3250000000007,10,10,19.0,5,24,25,8.44,11.0,2241.78,33.25499210964132,170,99.5232497682634,185.08427087246133,266.2249793592753
0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,54284.94,4673.745,7,8,30.0,7,48,21,28.63,11.0,4237.27,25.958688667360047,69,190.6419746219804,171.45088421651312,365.2816411615065
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,45749.06,3405.417951238789,6,5,13.0,4,26,11,-0.2599999999999998,3.0,443.19,36.23933791886465,282,305.2580326972269,54.46362190150617,445.32422749581116
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,144469.36,11835.113333333333,1,5,5.0,1,24,0,3.52,5.0,361.73,31.17912558174439,398,95.04860774282392,532.0523163912763,816.4104091992333
0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,144469.36,11835.113333333333,1,5,5.0,1,19,0,10.52,5.0,361.73,42.124019044373775,399,95.04860774282392,228.404654122502,1100.0580714680077
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,56062.22,4680.8516666666665,4,4,8.0,6,28,13,19.4,11.0,186.61,32.051097651007,218,175.6312767077393,485.1314899371456,97.32240002178179
0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,101821.72,8601.143333333332,5,6,18.0,5,30,12,24.55,8.0,561.21,31.891459274994546,216,257.8392417805407,638.5985565009505,243.67653505184217
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,35908.74,3149.395,4,4,10.0,2,6,17,9.08,9.0,613.93,24.9363969145396,90,53.98229466349793,180.6495358189648,340.30766951753725
1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,40276.27,3381.355833333333,5,4,12.0,3,28,13,9.02,9.0,786.37,35.64010718438485,272,54.11635685995331,129.8237786143498,404.19544785903014
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,42150.69,2927.2784657120146,3,3,6.0,1,4,10,7.87,4.0,1013.95,25.658982065273197,378,465.6457910309625,259.4624220258192,333.12657123120425
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,42150.69,2927.2784657120146,3,3,6.0,1,4,11,7.87,4.0,1013.95,38.479391672344754,379,465.6457910309625,260.72641002027103,311.86258323675236
0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,40976.22,3473.685,5,8,5.0,3,25,10,11.49,7.0,1332.82,34.676927898656245,215,79.11463946637306,278.60218628419426,279.6516742494327
